time, aquisitionDuration, accX, accY, accZ, gyroX, gyroY, gyroZ
2.680,0.001146,58.538860,-21.006585,0.000000,835.100000,-376.040000,1066.310000
2.682,0.001140,53.895198,-34.075859,-2.369704,767.690000,-290.640000,550.480000
2.684,0.001139,32.486482,-48.954725,-13.897474,635.810000,-138.110000,-359.520000
2.686,0.001139,-16.099623,-48.432912,-24.453426,428.610000,117.390000,-916.300000
2.688,0.001152,-70.387378,-27.852395,-12.183628,99.960000,157.150000,-661.850000
2.690,0.001141,-31.696581,-30.236460,-4.600576,6.440000,86.380000,66.430000
2.692,0.001140,4.241530,-26.995472,-13.423533,-113.400000,-3.920000,372.960000
2.694,0.001139,24.391192,-20.116151,-7.587839,-249.620000,-41.720000,411.180000
2.696,0.001146,32.156160,-12.858634,1.273416,-322.000000,-28.910000,220.710000
2.698,0.001124,30.332206,-2.671302,2.757473,-340.060000,18.620000,-50.750000
2.700,0.001126,19.728381,8.004332,6.769214,-349.230000,66.920000,-302.470000
2.702,0.001122,8.602742,13.648535,10.364461,-302.400000,82.740000,-381.500000
2.704,0.001132,1.201607,17.976236,11.465536,-236.810000,71.260000,-294.000000
2.706,0.001124,-1.953210,19.570401,10.599038,-166.880000,45.290000,-178.710000
2.708,0.001138,-0.344684,17.976236,9.091045,-80.360000,28.560000,-36.330000
2.710,0.001140,3.260138,14.337904,7.626137,-24.850000,31.010000,-23.660000
2.712,0.001133,10.072437,8.554869,5.352179,32.130000,71.330000,-102.130000
2.714,0.001176,9.699029,7.233580,4.365999,48.160000,97.090000,-209.580000
2.716,0.001125,8.775084,5.644203,3.671844,71.190000,109.620000,-236.880000
2.718,0.001125,6.458041,5.242072,3.087796,81.200000,90.720000,-200.060000
2.720,0.001133,4.155359,5.711225,3.188328,85.190000,67.760000,-125.300000
2.722,0.001123,3.810675,5.443137,3.044710,88.130000,47.180000,-47.250000
2.724,0.001122,3.083008,6.505914,3.748440,97.720000,43.610000,6.930000
2.726,0.001122,2.982475,8.358591,1.225544,133.630000,39.900000,23.030000
2.728,0.001211,1.254267,7.578264,0.789901,166.810000,55.020000,-1.960000
2.730,0.001127,-2.408002,5.136751,1.369162,179.760000,86.730000,-26.740000
2.732,0.001124,-5.787822,3.542587,1.675548,188.650000,106.680000,-63.630000
2.734,0.001123,-9.301685,3.159605,2.360129,188.790000,162.960000,-107.170000
2.736,0.001133,-12.078307,3.312798,2.340980,188.650000,196.980000,-118.790000
2.738,0.001126,-13.591088,4.064401,3.705355,185.010000,237.930000,-115.780000
2.740,0.001122,-14.524608,4.816004,4.016528,190.540000,284.410000,-101.710000
2.742,0.001124,-14.299605,7.042089,4.150572,187.740000,328.580000,-93.590000
2.744,0.001130,-13.390022,8.684126,5.888354,177.660000,383.110000,-98.000000
2.746,0.001123,-11.331492,11.039468,7.587839,165.620000,410.760000,-109.200000
2.748,0.001136,-6.285699,17.794320,6.850598,131.250000,454.300000,-150.360000
2.750,0.001137,-6.405381,19.307100,13.897474,34.650000,506.100000,-204.120000
2.752,0.001144,-14.471947,23.285330,20.092214,82.460000,571.620000,-268.800000
2.754,0.001146,-17.564530,25.262477,31.787539,167.790000,638.750000,-276.500000
2.756,0.001137,-19.627848,29.882202,28.666233,313.670000,701.190000,-266.840000
2.758,0.001136,-20.408175,29.317303,33.204574,420.350000,765.870000,-161.070000
2.760,0.001144,-17.171973,30.351355,34.200328,506.730000,766.220000,-65.240000
2.762,0.001135,-19.589550,25.363009,44.679684,635.320000,797.230000,94.290000
2.764,0.001136,-10.900637,22.193830,34.334372,802.620000,805.910000,193.620000
2.766,0.001132,-4.691534,18.713478,37.532275,774.620000,844.270000,253.260000
2.768,0.001146,-0.272875,13.246404,43.277011,874.720000,882.840000,241.360000
2.770,0.001133,4.284616,6.611234,39.011545,1049.650000,890.330000,204.470000
2.772,0.001143,5.562819,2.192574,34.348734,1030.960000,921.830000,138.950000
2.774,0.001135,7.836777,-2.513322,36.895567,1015.070000,948.080000,95.620000
2.776,0.001143,9.632007,-7.171345,36.143964,1040.760000,982.870000,49.490000
2.778,0.001186,11.417663,-10.699571,31.552962,1045.590000,993.860000,33.250000
2.780,0.001142,13.332575,-13.638961,28.666233,982.450000,991.830000,30.660000
2.782,0.001136,15.812386,-16.525691,27.881119,926.940000,987.770000,23.240000
2.784,0.001143,18.407092,-18.660817,25.353435,871.990000,965.790000,22.470000
2.786,0.001135,21.289034,-20.523069,21.643293,821.170000,958.090000,3.220000
2.788,0.001136,24.075231,-21.949679,18.608157,718.060000,930.440000,-14.770000
2.790,0.001136,26.641213,-23.007668,16.520903,656.040000,915.040000,-63.630000
2.792,0.001143,28.929533,-23.630014,14.098540,583.730000,880.180000,-86.870000
2.794,0.001138,30.763061,-23.735334,11.369790,489.090000,844.620000,-116.340000
2.796,0.001135,32.108287,-23.620440,9.182003,414.330000,803.810000,-137.690000
2.798,0.001138,33.429576,-23.127350,7.319751,312.340000,739.480000,-142.800000
2.800,0.001144,34.243414,-22.418832,5.969738,244.580000,689.920000,-132.160000
2.802,0.001136,35.344488,-21.810848,4.303765,179.690000,609.070000,-118.160000
2.804,0.001136,36.191837,-20.714561,3.102157,90.300000,546.630000,-103.600000
2.806,0.001136,37.130144,-19.484230,2.283533,26.110000,459.900000,-79.380000
2.808,0.001143,39.212610,-18.182089,1.622888,-53.060000,390.320000,-72.170000
2.810,0.001137,38.283878,-16.453881,1.306927,-111.160000,323.190000,-63.420000
2.812,0.001136,38.384411,-14.673013,1.306927,-167.160000,235.830000,-66.920000
2.814,0.001137,37.972705,-12.638419,2.101616,-233.800000,172.760000,-67.340000
2.816,0.001144,37.134931,-10.656485,2.680877,-276.570000,86.660000,-70.910000
2.818,0.001136,41.893487,-11.082553,13.260766,-282.450000,48.930000,-50.470000
2.820,0.001138,42.396152,-8.952214,0.038298,-198.030000,-90.370000,93.940000
2.822,0.001135,46.374381,-10.412334,0.703730,-271.950000,-234.990000,221.970000
2.824,0.001146,51.099427,-13.394809,7.008578,-303.800000,-334.670000,381.570000
2.826,0.001138,54.072328,-15.156528,3.983017,-296.310000,-492.660000,452.130000
2.828,0.001140,57.509595,-17.114526,4.868664,-391.860000,-571.970000,469.560000
2.830,0.001138,59.108546,-18.129429,6.965492,-479.010000,-672.210000,392.490000
2.832,0.001143,58.739926,-18.416666,12.346395,-566.020000,-751.310000,289.520000
2.834,0.001136,55.345744,-18.019322,16.224092,-609.770000,-803.110000,145.530000
2.836,0.001137,49.782925,-16.070899,17.349103,-662.690000,-885.430000,71.050000
2.838,0.001138,44.670110,-15.094294,22.720431,-751.100000,-944.860000,52.710000
2.840,0.001146,40.773264,-13.993219,28.623147,-782.810000,-1045.870000,107.100000
2.842,0.001136,39.777510,-12.097457,29.738583,-824.950000,-1118.670000,173.460000
2.844,0.001138,36.297157,-10.469781,31.787539,-885.710000,-1190.770000,230.020000
2.846,0.001137,36.124815,-8.727211,35.042890,-940.030000,-1236.690000,202.090000
2.848,0.001146,34.889697,-8.334654,42.175937,-992.810000,-1238.230000,67.830000
2.850,0.001137,28.584849,-6.323997,45.570118,-1020.460000,-1213.310000,-96.740000
2.852,0.001134,21.298609,-3.039923,45.862142,-1026.060000,-1181.390000,-266.280000
2.854,0.001375,14.031518,0.445217,49.213238,-1056.930000,-1142.190000,-424.340000
2.856,0.001202,4.346850,2.877155,51.922839,-1028.090000,-1132.180000,-469.980000
2.858,0.001141,-2.896304,6.697405,52.516462,-927.220000,-1111.600000,-416.430000
2.860,0.001141,-8.459124,12.384693,45.139263,-883.050000,-1116.990000,-315.560000
2.862,0.001978,-11.254895,15.022485,44.033401,-810.880000,-1115.590000,-152.110000
2.864,0.001918,-12.992678,18.296984,41.184970,-788.480000,-1084.440000,-91.700000
2.866,0.001837,-13.816090,18.536348,39.030694,-716.660000,-1033.270000,-85.750000
2.868,0.001927,-15.108656,19.867212,38.599839,-672.490000,-952.140000,-121.450000
2.871,0.001766,-18.871458,22.236916,34.243414,-606.480000,-871.430000,-190.890000
2.873,0.001769,-23.342777,23.017242,30.710401,-536.970000,-770.630000,-237.160000
2.875,0.001763,-29.571029,25.181093,25.482691,-508.830000,-692.370000,-258.370000
2.877,0.001820,-35.062039,25.822588,25.118858,-433.580000,-618.520000,-208.460000
2.879,0.001759,-39.538146,27.282709,23.893314,-360.780000,-522.550000,-159.250000
2.881,0.001752,-42.209448,28.249739,20.322004,-265.580000,-442.890000,-30.660000
2.883,0.001730,-43.109456,29.666774,16.023026,-180.810000,-353.990000,31.430000
2.885,0.001729,-39.255696,29.269430,14.787908,-126.280000,-257.810000,101.570000
2.887,0.001736,-52.368056,25.784290,14.610779,-31.430000,-178.220000,166.250000
2.889,0.001769,-38.216856,14.778333,9.766051,49.700000,5.600000,60.060000
2.891,0.001760,-23.931613,14.783121,10.125097,106.820000,124.530000,-45.780000
2.893,0.001757,-10.958084,16.482605,10.555952,160.790000,154.420000,28.000000
2.895,0.001757,-1.847890,16.161857,11.111277,235.270000,129.150000,256.410000
2.897,0.001793,9.584135,13.136296,9.708604,287.490000,77.280000,413.980000
2.899,0.001731,19.991681,7.932523,6.965492,323.890000,22.540000,484.540000
2.901,0.001732,29.073151,2.020232,4.701109,348.180000,-1.680000,372.820000
2.903,0.001729,33.175850,-2.719175,2.738324,346.780000,17.150000,205.660000
2.905,0.001742,30.786998,-7.147409,0.512239,320.460000,37.170000,-64.680000
2.907,0.001732,24.319382,-9.588922,-1.335651,280.140000,63.770000,-197.610000
2.909,0.001751,15.697491,-11.159150,-2.743111,224.980000,61.810000,-254.380000
2.911,0.001746,7.415497,-12.370332,-3.413331,151.480000,46.690000,-201.390000
2.913,0.001759,-0.440430,-13.021402,-4.222381,89.180000,29.050000,-125.440000
2.915,0.001809,-4.547916,-11.465536,-2.987263,-21.560000,22.750000,-0.210000
2.917,0.001762,-4.169721,-8.602742,-0.569686,-70.420000,18.060000,47.180000
2.919,0.001731,-0.043086,-4.945260,0.373408,-100.450000,45.780000,49.280000
2.921,0.001733,2.259596,-1.153734,1.910125,-135.660000,72.170000,-25.480000
2.923,0.001869,3.815462,3.465991,4.064401,-144.690000,118.440000,-91.210000
2.925,0.001727,3.992592,5.802183,5.572394,-136.990000,154.420000,-154.350000
2.927,0.001785,3.111732,9.057534,6.343146,-114.590000,184.310000,-198.870000
2.929,0.001730,1.469695,12.154904,7.525604,-88.900000,202.510000,-204.190000
2.931,0.001728,0.363833,14.491097,9.742115,-60.480000,211.050000,-179.340000
2.933,0.001732,-0.382982,16.382072,10.196906,-24.640000,224.770000,-154.000000
2.935,0.001743,-0.450004,18.186877,10.962871,32.760000,235.200000,-118.160000
2.937,0.001840,-0.157980,19.115609,12.308097,102.900000,251.300000,-101.360000
2.939,0.001737,-0.220215,19.776254,9.603284,165.970000,269.710000,-87.150000
2.941,0.001730,-2.637791,20.815093,3.925570,275.380000,282.590000,-80.710000
2.943,0.001744,-6.525063,15.424616,10.622974,318.850000,302.750000,-66.780000
2.945,0.001728,-10.421909,13.734706,7.300602,353.220000,343.210000,-69.370000
2.947,0.001745,-12.820336,12.494801,6.841023,339.360000,385.000000,-98.770000
2.949,0.001750,-13.801728,13.050125,9.445303,333.620000,450.800000,-134.260000
2.951,0.001750,-15.017697,14.084178,12.552248,350.420000,502.250000,-171.430000
2.953,0.001754,-15.376743,17.013993,13.212893,350.140000,557.270000,-203.350000
2.955,0.001749,-14.605991,18.478901,16.406009,301.070000,613.060000,-225.890000
2.957,0.001759,-16.391647,22.969369,23.428948,368.970000,673.190000,-226.380000
2.959,0.001754,-16.406009,22.174681,28.091759,436.730000,741.020000,-196.700000
2.961,0.001760,-19.986894,20.173598,33.381703,587.230000,773.360000,-91.560000
2.963,0.001550,-15.860259,19.891148,24.845983,653.730000,800.590000,14.490000
2.965,0.001438,-12.245862,16.286327,33.884368,645.400000,803.810000,116.690000
2.967,0.001470,-6.486764,13.390022,35.449808,742.350000,827.330000,169.890000
2.969,0.001436,-0.689368,10.766593,32.821592,804.020000,863.170000,162.190000
2.971,0.001434,3.518651,5.787822,35.995558,854.000000,895.230000,124.180000
2.973,0.001434,7.046876,1.134585,32.481695,930.930000,930.650000,77.420000
2.975,0.001447,8.966575,-2.230872,29.432197,924.770000,954.940000,29.260000
2.977,0.001464,11.020319,-6.467615,31.418919,913.010000,956.060000,4.830000
2.979,0.001438,10.680422,-10.110735,28.776340,920.570000,955.360000,10.430000
2.981,0.001438,12.293735,-13.136296,25.899185,894.740000,948.010000,22.960000
2.983,0.001449,15.036846,-15.731002,24.175764,822.080000,941.780000,42.280000
2.985,0.001436,18.306559,-17.511870,21.724677,774.200000,918.610000,38.850000
2.987,0.001497,21.260310,-19.335824,18.900181,719.250000,905.590000,19.880000
2.989,0.001448,24.051295,-20.417749,15.257061,664.370000,883.260000,-19.180000
2.991,0.001451,26.607702,-21.327332,12.839485,590.450000,857.150000,-57.540000
2.993,0.001438,28.086972,-21.906593,10.713933,498.260000,830.060000,-102.060000
2.996,0.001605,29.853478,-21.964041,8.267633,407.610000,776.930000,-129.920000
2.997,0.001490,30.739125,-21.672017,6.529850,335.160000,749.280000,-138.600000
3.000,0.001447,31.916796,-21.078394,5.409626,262.150000,683.340000,-135.030000
3.001,0.001440,32.864677,-20.623602,4.710684,172.060000,629.930000,-119.000000
3.003,0.001439,34.071072,-19.804977,3.935144,109.060000,551.460000,-97.650000
3.005,0.001437,35.315765,-18.622519,3.030348,27.160000,487.900000,-80.080000
3.007,0.001453,36.392903,-17.435274,2.503747,-32.270000,424.270000,-67.970000
3.009,0.001437,37.364720,-15.860259,2.388853,-88.410000,339.920000,-63.070000
3.011,0.001439,37.900896,-14.218222,2.446300,-157.710000,277.620000,-65.660000
3.013,0.001438,37.771639,-12.087882,2.709600,-206.150000,193.060000,-67.130000
3.015,0.001446,37.345571,-9.962330,3.274500,-261.940000,131.320000,-68.040000
3.017,0.001442,36.325881,-7.966034,4.337276,-299.320000,67.130000,-64.820000
3.019,0.001440,35.105124,-5.730374,5.419201,-331.450000,-15.890000,-57.400000
3.021,0.001440,33.544471,-3.542587,6.668681,-365.400000,-76.230000,-46.270000
3.023,0.001449,31.136469,-1.728208,7.927736,-384.090000,-150.920000,-37.380000
3.025,0.001440,28.278463,0.062235,9.024023,-399.420000,-199.990000,-33.460000
3.027,0.001447,25.161944,1.785655,10.206481,-406.280000,-261.870000,-30.660000
3.029,0.001435,21.332120,3.317585,11.049042,-413.560000,-291.690000,-32.270000
3.032,0.001457,17.459210,4.954835,12.111818,-416.640000,-320.460000,-31.430000
3.033,0.001439,7.539966,24.515661,5.045793,-407.540000,-343.490000,-26.810000
3.035,0.001437,17.104951,3.226627,12.255437,-160.580000,-377.160000,129.360000
3.037,0.001438,22.452343,2.743111,2.757473,-162.890000,-490.210000,287.070000
3.039,0.001443,27.239623,-2.489386,12.360757,-245.000000,-561.400000,441.420000
3.041,0.001432,32.108287,-6.309635,13.557577,-229.740000,-671.090000,558.110000
3.043,0.001433,34.880122,-7.453795,6.860172,-287.700000,-730.660000,540.820000
3.045,0.001440,40.021661,-7.808054,10.244779,-392.420000,-743.050000,407.470000
3.047,0.001450,46.063208,-9.675093,17.789532,-415.870000,-780.780000,284.200000
3.049,0.001440,44.291915,-10.316588,16.578351,-407.750000,-795.130000,167.370000
3.051,0.001428,43.209989,-9.732540,15.663980,-451.990000,-872.830000,101.080000
3.053,0.001422,44.727557,-11.432025,21.628931,-494.970000,-937.650000,133.420000
3.055,0.001431,45.910015,-12.274586,22.514578,-535.710000,-1032.010000,219.590000
3.057,0.001439,46.383956,-12.676717,22.184256,-579.110000,-1121.890000,240.590000
3.059,0.001441,48.270144,-14.223009,30.169439,-695.590000,-1180.480000,186.900000
3.061,0.001528,44.761068,-14.538969,34.956719,-734.020000,-1203.860000,45.430000
3.063,0.001677,40.529112,-13.519279,37.268975,-788.900000,-1204.420000,-174.930000
3.066,0.001688,34.975868,-11.082553,41.362099,-855.680000,-1200.500000,-309.120000
3.068,0.001689,26.397062,-9.770838,44.555215,-851.270000,-1218.630000,-381.640000
3.070,0.002296,19.139545,-5.481436,43.549886,-861.630000,-1261.820000,-339.500000
3.072,0.001582,11.460748,-4.614938,48.447274,-884.940000,-1290.660000,-251.720000
3.074,0.001567,3.825037,-3.106945,47.307901,-909.230000,-1328.110000,-154.840000
3.076,0.001564,-1.972359,-0.047873,48.054717,-923.440000,-1316.840000,-95.270000
3.078,0.001569,-6.314422,2.805346,45.038730,-911.330000,-1276.240000,-96.810000
3.080,0.001578,-14.146412,5.878780,43.257862,-923.930000,-1226.330000,-153.160000
3.082,0.001561,-26.243869,10.110735,36.019495,-924.770000,-1120.140000,-229.390000
3.084,0.001561,-38.633350,13.662897,40.620071,-946.750000,-1017.030000,-315.070000
3.086,0.001559,-156.850442,71.277812,26.545468,-882.000000,-804.930000,394.870000
3.088,0.001582,-156.735547,44.052551,65.327223,-1029.070000,-704.270000,1667.330000
3.090,0.001562,-69.769819,56.671821,33.386491,-165.130000,-322.070000,1744.820000
3.092,0.001559,32.156160,46.580234,-9.129343,-157.500000,158.550000,760.480000
3.094,0.001560,75.409235,20.159236,35.167359,-154.630000,501.690000,-751.520000
3.096,0.001577,71.924095,24.697578,14.261307,58.240000,704.970000,-1403.710000
3.098,0.001562,51.559006,24.372042,15.922493,141.680000,657.650000,-1419.320000
3.100,0.001563,34.607247,26.574191,10.757018,242.760000,385.700000,-676.340000
3.102,0.001558,27.167814,22.562451,9.067108,246.890000,-42.700000,149.310000
3.104,0.001584,27.067281,11.824582,9.239450,327.950000,-325.360000,894.740000
3.106,0.001790,29.977947,1.584590,0.722879,316.330000,-451.150000,912.030000
3.108,0.001722,23.223095,-15.170890,-6.166017,253.750000,-353.290000,386.540000
3.110,0.001725,5.773460,-31.883285,-8.880404,168.420000,-29.470000,-396.830000
3.112,0.001603,-47.772267,-1.187245,1.728208,93.030000,155.120000,-593.110000
3.114,0.002088,-39.423251,-3.097370,2.767048,117.880000,158.480000,-206.500000
3.116,0.001564,-6.774001,-10.402759,-3.705355,82.320000,119.910000,-39.480000
3.118,0.001566,17.018780,-13.193744,-4.825578,9.660000,69.930000,85.050000
3.120,0.001584,23.797569,-9.383069,-0.986180,-75.810000,12.460000,134.260000
3.122,0.001562,24.927367,-4.045252,1.373949,-88.480000,-19.810000,141.120000
3.124,0.001557,21.451802,0.473941,4.835153,-113.190000,-48.580000,108.500000
3.126,0.001561,15.199614,3.509076,5.826120,-107.100000,-30.520000,-0.560000
3.128,0.001576,8.205398,6.750065,7.094749,-89.600000,1.330000,-71.190000
3.130,0.001558,3.748440,8.655402,7.846352,-55.090000,31.570000,-130.200000
3.132,0.001560,1.637250,8.803808,7.468157,-19.110000,59.640000,-146.860000
3.134,0.001556,2.786197,8.372953,6.683043,3.430000,76.650000,-146.440000
3.136,0.001572,5.759098,5.677714,6.127718,28.910000,81.550000,-134.400000
3.138,0.001561,8.731999,3.006412,5.079304,43.610000,92.890000,-154.140000
3.140,0.001557,8.875617,3.375032,4.040464,54.040000,103.320000,-156.240000
3.142,0.001559,7.717095,3.796313,4.389936,49.770000,96.250000,-135.940000
3.144,0.001575,6.529850,4.433021,4.294190,60.270000,85.540000,-101.780000
3.146,0.001556,5.692076,5.653778,4.839940,60.550000,80.780000,-55.300000
3.148,0.001653,6.113357,6.970280,5.400052,72.870000,83.090000,-44.660000
3.150,0.001586,6.673468,7.511242,6.055909,87.850000,91.700000,-67.200000
3.152,0.001605,6.702192,8.669764,6.304848,109.340000,118.160000,-105.840000
3.154,0.001583,5.021857,10.125097,3.193116,151.270000,137.830000,-158.830000
3.156,0.001583,-0.579261,9.440516,1.335651,204.820000,158.270000,-176.190000
3.158,0.001585,-6.635170,6.276124,1.943636,241.150000,177.450000,-152.040000
3.160,0.001597,-11.168724,4.495256,2.896304,238.840000,194.320000,-95.970000
3.162,0.001584,-14.505458,3.293649,2.910666,228.340000,228.690000,-58.100000
3.164,0.001585,-15.108656,4.715471,3.480353,217.700000,261.940000,-52.640000
3.166,0.001584,-14.084178,4.854302,4.801642,200.900000,325.010000,-76.090000
3.168,0.001597,-12.580972,7.894225,4.662811,176.470000,380.380000,-136.570000
3.170,0.001585,-9.785200,11.987349,4.748982,147.910000,434.700000,-204.260000
3.172,0.001583,-7.918161,17.751234,12.667143,63.700000,513.100000,-277.900000
3.174,0.001583,-13.117147,20.657113,20.307642,77.210000,554.540000,-363.090000
3.176,0.001597,-18.301771,27.919417,25.281626,156.380000,640.220000,-392.280000
3.178,0.001579,-22.236916,31.907221,19.646997,274.680000,719.320000,-355.810000
3.180,0.001724,-25.846525,31.203491,33.357767,310.660000,776.230000,-257.250000
3.182,0.001586,-23.256606,33.472662,35.650874,474.250000,794.290000,-120.540000
3.184,0.001599,-21.073607,28.829000,34.578523,742.910000,814.030000,83.300000
3.186,0.001583,-15.769300,24.190126,30.585932,710.360000,810.320000,227.010000
3.188,0.001562,-8.607529,20.446473,41.395610,766.780000,837.410000,284.760000
3.190,0.001559,-2.838857,13.155445,39.782297,964.250000,875.560000,292.810000
3.192,0.001573,2.771835,8.267633,32.170522,985.110000,898.310000,239.120000
3.194,0.001554,7.635712,3.044710,36.641841,988.190000,924.140000,133.070000
3.196,0.001559,11.149575,-2.374491,36.771098,1016.120000,962.850000,54.880000
3.198,0.001781,13.370873,-5.189412,31.792326,1060.290000,997.850000,-17.780000
3.200,0.001615,14.898015,-8.052205,29.393899,1029.630000,993.300000,-28.840000
3.202,0.001581,16.382072,-11.451174,28.991768,974.400000,983.220000,-5.390000
3.204,0.001578,18.110280,-14.787908,28.829000,959.560000,955.150000,32.480000
3.206,0.001574,19.086885,-16.899098,22.816176,916.370000,919.870000,58.170000
3.208,0.001582,22.361385,-19.958170,20.786370,843.080000,897.680000,83.510000
3.210,0.001579,26.219933,-21.274672,17.846980,775.810000,859.670000,56.840000
3.212,0.001576,29.858265,-22.500216,15.252274,692.230000,841.190000,4.060000
3.214,0.001580,32.405098,-23.280543,11.992136,627.970000,804.930000,-60.200000
3.216,0.001595,34.238627,-23.783207,9.713391,526.050000,774.340000,-110.670000
3.218,0.001580,35.052464,-23.787994,8.162312,441.490000,731.920000,-155.050000
3.220,0.001565,35.550341,-23.194372,6.137293,374.500000,668.640000,-164.850000
3.222,0.001557,36.019495,-22.801815,4.504830,284.760000,609.140000,-144.340000
3.224,0.001571,36.637054,-21.815635,2.752686,214.480000,519.190000,-114.380000
3.226,0.001558,37.623234,-20.853392,1.354800,124.040000,450.240000,-66.500000
3.228,0.001580,38.532817,-19.891148,0.502664,61.390000,353.640000,-40.320000
3.230,0.001581,39.504635,-19.058162,-0.062235,-20.860000,282.520000,-20.090000
3.232,0.001594,40.059959,-17.741660,-0.272875,-81.340000,214.550000,-26.880000
3.234,0.001582,39.954639,-16.348561,0.272875,-138.110000,130.480000,-36.540000
3.236,0.001603,49.490901,-23.132137,18.167728,-31.010000,54.600000,48.580000
3.238,0.002334,49.610583,-17.104951,-5.467074,-65.660000,-112.420000,234.010000
3.241,0.001604,54.479246,-20.963499,-0.579261,-210.280000,-293.370000,369.670000
3.243,0.001829,57.686724,-24.137466,3.987804,-269.290000,-436.940000,480.620000
3.245,0.001658,61.818147,-24.305021,0.473941,-345.730000,-534.450000,464.100000
3.247,0.001603,62.459642,-25.109284,5.342604,-497.490000,-589.330000,337.680000
3.249,0.001605,58.854820,-25.482691,12.135755,-537.670000,-663.390000,192.780000
3.251,0.001581,52.875508,-24.103955,8.913915,-568.540000,-725.620000,56.840000
3.253,0.001583,48.772809,-23.108201,14.457586,-688.100000,-811.440000,42.280000
3.255,0.001584,40.375920,-25.760354,23.864591,-711.970000,-905.730000,106.680000
3.257,0.001594,35.172146,-24.190126,18.584221,-753.900000,-975.940000,267.330000
3.259,0.001561,39.035481,-23.902889,26.181634,-880.880000,-1095.920000,435.540000
3.261,0.001562,40.945606,-25.353435,32.036478,-978.880000,-1171.030000,548.450000
3.263,0.001595,44.402022,-25.525777,30.289121,-1000.580000,-1200.920000,503.020000
3.265,0.001576,44.612662,-23.543843,32.902975,-1224.300000,-1207.500000,331.800000
3.267,0.001595,45.646715,-21.681591,42.563706,-1328.950000,-1181.110000,-6.720000
3.269,0.001583,42.731261,-16.860800,49.112706,-1386.070000,-1148.070000,-264.950000
3.271,0.001581,33.812559,-12.628845,53.641472,-1429.470000,-1116.150000,-542.990000
3.273,0.001589,22.222554,-5.625054,57.308529,-1465.590000,-1122.590000,-632.800000
3.275,0.001726,12.303310,0.799476,59.625572,-1423.030000,-1148.140000,-587.090000
3.277,0.001890,3.145243,7.200069,63.278267,-1382.150000,-1207.710000,-381.920000
3.279,0.001598,-4.442596,10.694784,63.565504,-1268.610000,-1233.820000,-272.720000
3.281,0.001587,-10.699571,17.966662,54.048391,-1246.070000,-1238.440000,-103.250000
3.283,0.001580,-13.404384,22.236916,54.900527,-1208.480000,-1211.350000,-60.830000
3.285,0.001583,-18.742201,27.593882,50.486655,-1135.400000,-1163.680000,-96.740000
3.287,0.001580,-27.727926,32.314140,50.821764,-1096.830000,-1029.000000,-193.760000
3.289,0.001582,-40.198790,39.159950,46.733427,-989.450000,-896.070000,-304.920000
3.291,0.001584,-52.597845,45.555756,42.803070,-874.090000,-744.170000,-353.640000
3.293,0.001580,-93.418982,59.740467,43.741377,-704.480000,-587.790000,-324.520000
3.295,0.001580,-156.496183,75.945410,34.157243,-499.030000,-398.090000,212.380000
3.297,0.001581,-144.274257,67.897992,39.940277,-318.430000,-122.850000,550.480000
3.299,0.001577,-52.865933,52.406354,26.119400,64.540000,179.970000,106.470000
3.301,0.001578,-23.065115,54.072328,24.644917,218.750000,447.580000,-106.260000
3.303,0.001577,-4.552703,44.076487,32.946061,444.080000,535.780000,-64.400000
3.305,0.001578,14.031518,35.267892,28.829000,576.170000,434.350000,130.270000
3.307,0.001578,32.137011,22.931071,23.749696,761.460000,327.950000,401.030000
3.309,0.001576,47.868013,9.646369,16.233666,887.040000,129.360000,703.150000
3.311,0.001573,61.291546,-3.087796,5.160688,922.600000,-33.390000,756.000000
3.313,0.001962,62.550600,-19.120396,-0.770752,892.080000,-129.570000,579.880000
3.315,0.001602,57.016505,-33.209361,-2.666515,785.190000,-156.520000,287.840000
3.317,0.001578,43.703079,-42.219022,-4.380361,705.600000,-108.640000,-141.190000
3.319,0.001564,25.712481,-45.708949,-10.335738,630.000000,-72.450000,-403.620000
3.321,0.001560,8.439975,-40.979117,-28.110908,369.600000,-15.610000,-512.960000
3.323,0.001561,-19.895936,-36.493435,-20.743284,6.510000,-65.730000,-401.310000
3.325,0.001560,-40.916882,-30.360930,-6.912832,-137.900000,-74.480000,-97.160000
3.327,0.001563,-39.193461,-21.408716,-6.941556,-270.410000,-66.780000,275.940000
3.329,0.001561,-13.969283,-16.449094,-2.350554,-343.630000,-30.800000,334.670000
3.331,0.001560,8.607529,-11.738411,0.995754,-402.710000,54.950000,93.310000
3.333,0.001556,23.333203,-5.835694,3.877697,-420.490000,127.680000,-171.500000
3.335,0.001558,26.095463,2.034594,5.495797,-423.780000,157.430000,-375.690000
3.337,0.001582,22.064574,9.258600,7.994758,-406.770000,146.720000,-456.610000
3.339,0.001560,15.348020,14.179923,10.019777,-377.440000,94.640000,-365.050000
3.341,0.001562,9.296898,18.354432,11.374577,-307.650000,48.860000,-155.610000
3.343,0.001557,5.639416,20.149662,12.513950,-243.040000,-14.420000,-3.500000
3.345,0.001560,4.179295,20.982648,12.370332,-140.210000,-22.540000,77.980000
3.347,0.001571,4.054826,20.752859,11.776709,-61.250000,-17.150000,73.010000
3.349,0.001568,3.911208,19.886361,11.163937,7.420000,31.290000,-2.100000
3.351,0.001582,2.767048,17.162399,10.651698,100.380000,70.280000,-105.490000
